Actual Outcome,Predicted Outcome,Cancellation Probability,Actual Label,Predicted Label,Prediction Correct,Confidence
1,0,0.27198333,Cancelled,Not Cancelled,False,0.7280167
0,1,0.7277466,Not Cancelled,Cancelled,False,0.7277466
0,1,0.72770566,Not Cancelled,Cancelled,False,0.72770566
1,0,0.2723473,Cancelled,Not Cancelled,False,0.72765267
0,1,0.72759736,Not Cancelled,Cancelled,False,0.72759736
1,0,0.2725259,Cancelled,Not Cancelled,False,0.7274741
1,0,0.2726162,Cancelled,Not Cancelled,False,0.7273838
1,0,0.2726944,Cancelled,Not Cancelled,False,0.7273056
0,1,0.727246,Not Cancelled,Cancelled,False,0.727246
1,0,0.2728169,Cancelled,Not Cancelled,False,0.7271831
1,0,0.27291837,Cancelled,Not Cancelled,False,0.72708166
0,1,0.7270061,Not Cancelled,Cancelled,False,0.7270061
0,1,0.7268312,Not Cancelled,Cancelled,False,0.7268312
0,1,0.726791,Not Cancelled,Cancelled,False,0.726791
1,0,0.273263,Cancelled,Not Cancelled,False,0.726737
0,1,0.7267233,Not Cancelled,Cancelled,False,0.7267233
0,1,0.7265666,Not Cancelled,Cancelled,False,0.7265666
1,0,0.27348027,Cancelled,Not Cancelled,False,0.7265197
1,0,0.2735106,Cancelled,Not Cancelled,False,0.7264894
1,0,0.2735284,Cancelled,Not Cancelled,False,0.7264716
1,0,0.27368122,Cancelled,Not Cancelled,False,0.7263188
1,0,0.27368164,Cancelled,Not Cancelled,False,0.72631836
0,1,0.7262387,Not Cancelled,Cancelled,False,0.7262387
0,1,0.726084,Not Cancelled,Cancelled,False,0.726084
0,1,0.7260636,Not Cancelled,Cancelled,False,0.7260636
1,0,0.27438232,Cancelled,Not Cancelled,False,0.72561765
1,0,0.2747929,Cancelled,Not Cancelled,False,0.7252071
1,0,0.27488488,Cancelled,Not Cancelled,False,0.7251151
1,0,0.2752955,Cancelled,Not Cancelled,False,0.7247045
1,0,0.2754092,Cancelled,Not Cancelled,False,0.7245908
1,0,0.27554047,Cancelled,Not Cancelled,False,0.7244595
0,1,0.7243968,Not Cancelled,Cancelled,False,0.7243968
0,1,0.72356844,Not Cancelled,Cancelled,False,0.72356844
1,0,0.27666944,Cancelled,Not Cancelled,False,0.72333056
0,1,0.7231725,Not Cancelled,Cancelled,False,0.7231725
1,0,0.27699032,Cancelled,Not Cancelled,False,0.7230097
1,0,0.27703515,Cancelled,Not Cancelled,False,0.7229649
1,0,0.2774302,Cancelled,Not Cancelled,False,0.7225698
1,0,0.2774452,Cancelled,Not Cancelled,False,0.7225548
0,1,0.722513,Not Cancelled,Cancelled,False,0.722513
0,1,0.7223828,Not Cancelled,Cancelled,False,0.7223828
0,1,0.7223509,Not Cancelled,Cancelled,False,0.7223509
0,1,0.72226137,Not Cancelled,Cancelled,False,0.72226137
1,0,0.27811012,Cancelled,Not Cancelled,False,0.72188985
0,1,0.72186226,Not Cancelled,Cancelled,False,0.72186226
1,0,0.27823603,Cancelled,Not Cancelled,False,0.72176397
1,0,0.27824613,Cancelled,Not Cancelled,False,0.72175384
0,1,0.72162753,Not Cancelled,Cancelled,False,0.72162753
1,0,0.27844894,Cancelled,Not Cancelled,False,0.72155106
0,1,0.72143584,Not Cancelled,Cancelled,False,0.72143584
1,0,0.27857164,Cancelled,Not Cancelled,False,0.7214284
0,1,0.7213986,Not Cancelled,Cancelled,False,0.7213986
1,0,0.27861327,Cancelled,Not Cancelled,False,0.72138673
0,1,0.72131324,Not Cancelled,Cancelled,False,0.72131324
0,1,0.7211911,Not Cancelled,Cancelled,False,0.7211911
0,1,0.72110873,Not Cancelled,Cancelled,False,0.72110873
1,0,0.27921164,Cancelled,Not Cancelled,False,0.72078836
1,0,0.27928552,Cancelled,Not Cancelled,False,0.72071445
1,0,0.2793515,Cancelled,Not Cancelled,False,0.7206485
1,0,0.27968633,Cancelled,Not Cancelled,False,0.72031367
0,1,0.7202472,Not Cancelled,Cancelled,False,0.7202472
0,1,0.7200304,Not Cancelled,Cancelled,False,0.7200304
0,1,0.719918,Not Cancelled,Cancelled,False,0.719918
1,0,0.28029457,Cancelled,Not Cancelled,False,0.71970546
1,0,0.28056857,Cancelled,Not Cancelled,False,0.7194314
1,0,0.280684,Cancelled,Not Cancelled,False,0.719316
0,1,0.71891594,Not Cancelled,Cancelled,False,0.71891594
1,0,0.28115192,Cancelled,Not Cancelled,False,0.7188481
0,1,0.7185928,Not Cancelled,Cancelled,False,0.7185928
0,1,0.71845156,Not Cancelled,Cancelled,False,0.71845156
1,0,0.28173843,Cancelled,Not Cancelled,False,0.7182616
1,0,0.28180265,Cancelled,Not Cancelled,False,0.71819735
0,1,0.7179726,Not Cancelled,Cancelled,False,0.7179726
0,1,0.7178958,Not Cancelled,Cancelled,False,0.7178958
0,1,0.717856,Not Cancelled,Cancelled,False,0.717856
1,0,0.28215763,Cancelled,Not Cancelled,False,0.71784234
0,1,0.71761936,Not Cancelled,Cancelled,False,0.71761936
1,0,0.28244048,Cancelled,Not Cancelled,False,0.7175595
1,0,0.28252828,Cancelled,Not Cancelled,False,0.7174717
1,0,0.2830898,Cancelled,Not Cancelled,False,0.71691024
1,0,0.28321528,Cancelled,Not Cancelled,False,0.7167847
1,0,0.28334948,Cancelled,Not Cancelled,False,0.7166505
0,1,0.71664757,Not Cancelled,Cancelled,False,0.71664757
1,0,0.28338805,Cancelled,Not Cancelled,False,0.716612
0,1,0.7164778,Not Cancelled,Cancelled,False,0.7164778
1,0,0.2837986,Cancelled,Not Cancelled,False,0.7162014
0,1,0.71581286,Not Cancelled,Cancelled,False,0.71581286
1,0,0.28428367,Cancelled,Not Cancelled,False,0.71571636
1,0,0.28435194,Cancelled,Not Cancelled,False,0.71564806
1,0,0.28484765,Cancelled,Not Cancelled,False,0.7151524
1,0,0.28494996,Cancelled,Not Cancelled,False,0.71505004
1,0,0.28531763,Cancelled,Not Cancelled,False,0.71468234
1,0,0.28535047,Cancelled,Not Cancelled,False,0.71464956
1,0,0.28535977,Cancelled,Not Cancelled,False,0.71464026
1,0,0.2855547,Cancelled,Not Cancelled,False,0.7144453
0,1,0.7142729,Not Cancelled,Cancelled,False,0.7142729
1,0,0.28608942,Cancelled,Not Cancelled,False,0.7139106
1,0,0.28640884,Cancelled,Not Cancelled,False,0.71359116
1,0,0.28666088,Cancelled,Not Cancelled,False,0.7133391
0,1,0.7133174,Not Cancelled,Cancelled,False,0.7133174
1,0,0.28671837,Cancelled,Not Cancelled,False,0.71328163
1,0,0.2867917,Cancelled,Not Cancelled,False,0.7132083
0,1,0.71284235,Not Cancelled,Cancelled,False,0.71284235
0,1,0.71273774,Not Cancelled,Cancelled,False,0.71273774
0,1,0.712714,Not Cancelled,Cancelled,False,0.712714
0,1,0.71250165,Not Cancelled,Cancelled,False,0.71250165
1,0,0.2875407,Cancelled,Not Cancelled,False,0.7124593
0,1,0.7124381,Not Cancelled,Cancelled,False,0.7124381
1,0,0.28776467,Cancelled,Not Cancelled,False,0.71223533
0,1,0.711897,Not Cancelled,Cancelled,False,0.711897
1,0,0.2883128,Cancelled,Not Cancelled,False,0.7116872
1,0,0.2888513,Cancelled,Not Cancelled,False,0.71114874
0,1,0.71101487,Not Cancelled,Cancelled,False,0.71101487
1,0,0.28925353,Cancelled,Not Cancelled,False,0.71074647
1,0,0.28928748,Cancelled,Not Cancelled,False,0.71071255
1,0,0.28942132,Cancelled,Not Cancelled,False,0.7105787
1,0,0.2895093,Cancelled,Not Cancelled,False,0.7104907
1,0,0.28960162,Cancelled,Not Cancelled,False,0.7103984
1,0,0.2899075,Cancelled,Not Cancelled,False,0.71009254
1,0,0.28997248,Cancelled,Not Cancelled,False,0.7100275
0,1,0.7099393,Not Cancelled,Cancelled,False,0.7099393
0,1,0.7099164,Not Cancelled,Cancelled,False,0.7099164
1,0,0.2901189,Cancelled,Not Cancelled,False,0.70988107
1,0,0.29016545,Cancelled,Not Cancelled,False,0.7098346
1,0,0.29018068,Cancelled,Not Cancelled,False,0.7098193
1,0,0.2902851,Cancelled,Not Cancelled,False,0.7097149
1,0,0.2903752,Cancelled,Not Cancelled,False,0.70962477
1,0,0.2904475,Cancelled,Not Cancelled,False,0.7095525
0,1,0.70954245,Not Cancelled,Cancelled,False,0.70954245
1,0,0.29047418,Cancelled,Not Cancelled,False,0.7095258
0,1,0.709417,Not Cancelled,Cancelled,False,0.709417
0,1,0.70934886,Not Cancelled,Cancelled,False,0.70934886
0,1,0.70917094,Not Cancelled,Cancelled,False,0.70917094
0,1,0.7090973,Not Cancelled,Cancelled,False,0.7090973
1,0,0.2909124,Cancelled,Not Cancelled,False,0.7090876
1,0,0.2913977,Cancelled,Not Cancelled,False,0.7086023
1,0,0.291607,Cancelled,Not Cancelled,False,0.708393
0,1,0.7083748,Not Cancelled,Cancelled,False,0.7083748
0,1,0.7082569,Not Cancelled,Cancelled,False,0.7082569
1,0,0.29213938,Cancelled,Not Cancelled,False,0.7078606
1,0,0.29270434,Cancelled,Not Cancelled,False,0.70729566
1,0,0.29275244,Cancelled,Not Cancelled,False,0.70724756
0,1,0.7070873,Not Cancelled,Cancelled,False,0.7070873
0,1,0.7069579,Not Cancelled,Cancelled,False,0.7069579
1,0,0.29314482,Cancelled,Not Cancelled,False,0.7068552
1,0,0.29341546,Cancelled,Not Cancelled,False,0.7065846
0,1,0.7064449,Not Cancelled,Cancelled,False,0.7064449
0,1,0.7063843,Not Cancelled,Cancelled,False,0.7063843
0,1,0.7063584,Not Cancelled,Cancelled,False,0.7063584
1,0,0.2936425,Cancelled,Not Cancelled,False,0.7063575
1,0,0.293854,Cancelled,Not Cancelled,False,0.706146
1,0,0.2939667,Cancelled,Not Cancelled,False,0.7060333
0,1,0.7060242,Not Cancelled,Cancelled,False,0.7060242
0,1,0.7059937,Not Cancelled,Cancelled,False,0.7059937
0,1,0.705981,Not Cancelled,Cancelled,False,0.705981
1,0,0.29410386,Cancelled,Not Cancelled,False,0.70589614
0,1,0.7057011,Not Cancelled,Cancelled,False,0.7057011
0,1,0.70523876,Not Cancelled,Cancelled,False,0.70523876
1,0,0.29483536,Cancelled,Not Cancelled,False,0.7051647
0,1,0.7051464,Not Cancelled,Cancelled,False,0.7051464
0,1,0.70512176,Not Cancelled,Cancelled,False,0.70512176
1,0,0.29508558,Cancelled,Not Cancelled,False,0.70491445
1,0,0.29516464,Cancelled,Not Cancelled,False,0.70483536
1,0,0.29522076,Cancelled,Not Cancelled,False,0.70477927
1,0,0.29529178,Cancelled,Not Cancelled,False,0.7047082
1,0,0.29533094,Cancelled,Not Cancelled,False,0.70466906
0,1,0.7045048,Not Cancelled,Cancelled,False,0.7045048
1,0,0.29555634,Cancelled,Not Cancelled,False,0.7044437
0,1,0.704415,Not Cancelled,Cancelled,False,0.704415
1,0,0.2956179,Cancelled,Not Cancelled,False,0.70438206
1,0,0.2958776,Cancelled,Not Cancelled,False,0.7041224
0,1,0.70379645,Not Cancelled,Cancelled,False,0.70379645
1,0,0.29629406,Cancelled,Not Cancelled,False,0.7037059
0,1,0.7036055,Not Cancelled,Cancelled,False,0.7036055
1,0,0.2965224,Cancelled,Not Cancelled,False,0.7034776
1,0,0.29663047,Cancelled,Not Cancelled,False,0.7033695
0,1,0.70315075,Not Cancelled,Cancelled,False,0.70315075
1,0,0.29688758,Cancelled,Not Cancelled,False,0.7031124
0,1,0.703003,Not Cancelled,Cancelled,False,0.703003
1,0,0.29706305,Cancelled,Not Cancelled,False,0.70293695
0,1,0.7028481,Not Cancelled,Cancelled,False,0.7028481
1,0,0.29721996,Cancelled,Not Cancelled,False,0.70278
1,0,0.29751626,Cancelled,Not Cancelled,False,0.7024838
0,1,0.7024525,Not Cancelled,Cancelled,False,0.7024525
1,0,0.29760435,Cancelled,Not Cancelled,False,0.7023957
1,0,0.2977333,Cancelled,Not Cancelled,False,0.7022667
0,1,0.70216495,Not Cancelled,Cancelled,False,0.70216495
0,1,0.7021199,Not Cancelled,Cancelled,False,0.7021199
1,0,0.29794708,Cancelled,Not Cancelled,False,0.70205295
1,0,0.29807317,Cancelled,Not Cancelled,False,0.7019268
1,0,0.29829925,Cancelled,Not Cancelled,False,0.70170075
1,0,0.29838645,Cancelled,Not Cancelled,False,0.70161355
0,1,0.7014962,Not Cancelled,Cancelled,False,0.7014962
1,0,0.29881707,Cancelled,Not Cancelled,False,0.70118296
0,1,0.7009583,Not Cancelled,Cancelled,False,0.7009583
1,0,0.2990445,Cancelled,Not Cancelled,False,0.7009555
1,0,0.29949,Cancelled,Not Cancelled,False,0.70051
1,0,0.30006692,Cancelled,Not Cancelled,False,0.69993305
1,0,0.3001613,Cancelled,Not Cancelled,False,0.6998387
1,0,0.30032852,Cancelled,Not Cancelled,False,0.6996715
1,0,0.3004589,Cancelled,Not Cancelled,False,0.6995411
0,1,0.69941205,Not Cancelled,Cancelled,False,0.69941205
1,0,0.30059686,Cancelled,Not Cancelled,False,0.69940317
1,0,0.3006638,Cancelled,Not Cancelled,False,0.6993362
0,1,0.6990565,Not Cancelled,Cancelled,False,0.6990565
1,0,0.3011173,Cancelled,Not Cancelled,False,0.6988827
0,1,0.6987764,Not Cancelled,Cancelled,False,0.6987764
1,0,0.30163708,Cancelled,Not Cancelled,False,0.69836295
1,0,0.30184162,Cancelled,Not Cancelled,False,0.6981584
1,0,0.30185547,Cancelled,Not Cancelled,False,0.69814456
1,0,0.30190647,Cancelled,Not Cancelled,False,0.69809353
0,1,0.6978722,Not Cancelled,Cancelled,False,0.6978722
1,0,0.30214056,Cancelled,Not Cancelled,False,0.6978594
0,1,0.6977049,Not Cancelled,Cancelled,False,0.6977049
0,1,0.69760644,Not Cancelled,Cancelled,False,0.69760644
1,0,0.30246744,Cancelled,Not Cancelled,False,0.69753253
1,0,0.30261433,Cancelled,Not Cancelled,False,0.69738567
0,1,0.69711465,Not Cancelled,Cancelled,False,0.69711465
1,0,0.30295715,Cancelled,Not Cancelled,False,0.6970428
1,0,0.3033018,Cancelled,Not Cancelled,False,0.6966982
1,0,0.30332267,Cancelled,Not Cancelled,False,0.6966773
1,0,0.30337027,Cancelled,Not Cancelled,False,0.69662976
0,1,0.69652474,Not Cancelled,Cancelled,False,0.69652474
1,0,0.303687,Cancelled,Not Cancelled,False,0.696313
1,0,0.30381456,Cancelled,Not Cancelled,False,0.69618547
0,1,0.6961801,Not Cancelled,Cancelled,False,0.6961801
1,0,0.30392087,Cancelled,Not Cancelled,False,0.69607913
1,0,0.30394462,Cancelled,Not Cancelled,False,0.6960554
1,0,0.30441594,Cancelled,Not Cancelled,False,0.69558406
1,0,0.3045306,Cancelled,Not Cancelled,False,0.6954694
1,0,0.3045427,Cancelled,Not Cancelled,False,0.69545734
0,1,0.6954507,Not Cancelled,Cancelled,False,0.6954507
1,0,0.30468616,Cancelled,Not Cancelled,False,0.6953138
0,1,0.6952465,Not Cancelled,Cancelled,False,0.6952465
1,0,0.3048113,Cancelled,Not Cancelled,False,0.6951887
0,1,0.69494104,Not Cancelled,Cancelled,False,0.69494104
1,0,0.30520988,Cancelled,Not Cancelled,False,0.6947901
0,1,0.6947448,Not Cancelled,Cancelled,False,0.6947448
0,1,0.69461757,Not Cancelled,Cancelled,False,0.69461757
1,0,0.3056014,Cancelled,Not Cancelled,False,0.69439864
0,1,0.6942769,Not Cancelled,Cancelled,False,0.6942769
1,0,0.30574054,Cancelled,Not Cancelled,False,0.69425946
1,0,0.30576685,Cancelled,Not Cancelled,False,0.6942332
1,0,0.30587953,Cancelled,Not Cancelled,False,0.69412047
0,1,0.6939657,Not Cancelled,Cancelled,False,0.6939657
0,1,0.6939195,Not Cancelled,Cancelled,False,0.6939195
1,0,0.30622363,Cancelled,Not Cancelled,False,0.69377637
0,1,0.6937686,Not Cancelled,Cancelled,False,0.6937686
1,0,0.30627194,Cancelled,Not Cancelled,False,0.6937281
1,0,0.3063283,Cancelled,Not Cancelled,False,0.6936717
1,0,0.30642897,Cancelled,Not Cancelled,False,0.69357103
1,0,0.30649436,Cancelled,Not Cancelled,False,0.69350564
0,1,0.6934609,Not Cancelled,Cancelled,False,0.6934609
0,1,0.6934392,Not Cancelled,Cancelled,False,0.6934392
1,0,0.30696917,Cancelled,Not Cancelled,False,0.69303083
1,0,0.3071143,Cancelled,Not Cancelled,False,0.6928857
1,0,0.30725586,Cancelled,Not Cancelled,False,0.69274414
0,1,0.6925712,Not Cancelled,Cancelled,False,0.6925712
0,1,0.69228333,Not Cancelled,Cancelled,False,0.69228333
1,0,0.30793914,Cancelled,Not Cancelled,False,0.6920608
1,0,0.30806014,Cancelled,Not Cancelled,False,0.69193983
1,0,0.30856305,Cancelled,Not Cancelled,False,0.69143695
1,0,0.30879882,Cancelled,Not Cancelled,False,0.6912012
0,1,0.6909183,Not Cancelled,Cancelled,False,0.6909183
1,0,0.30918944,Cancelled,Not Cancelled,False,0.69081056
0,1,0.690679,Not Cancelled,Cancelled,False,0.690679
1,0,0.3096823,Cancelled,Not Cancelled,False,0.6903177
1,0,0.30974546,Cancelled,Not Cancelled,False,0.69025457
0,1,0.68983346,Not Cancelled,Cancelled,False,0.68983346
0,1,0.68974906,Not Cancelled,Cancelled,False,0.68974906
1,0,0.31032687,Cancelled,Not Cancelled,False,0.6896731
1,0,0.31034842,Cancelled,Not Cancelled,False,0.6896516
0,1,0.68952256,Not Cancelled,Cancelled,False,0.68952256
1,0,0.31050688,Cancelled,Not Cancelled,False,0.6894931
0,1,0.6893877,Not Cancelled,Cancelled,False,0.6893877
1,0,0.3107941,Cancelled,Not Cancelled,False,0.6892059
0,1,0.68904734,Not Cancelled,Cancelled,False,0.68904734
1,0,0.31097156,Cancelled,Not Cancelled,False,0.68902844
0,1,0.6887094,Not Cancelled,Cancelled,False,0.6887094
1,0,0.31129435,Cancelled,Not Cancelled,False,0.6887057
1,0,0.31155002,Cancelled,Not Cancelled,False,0.68845
0,1,0.6884037,Not Cancelled,Cancelled,False,0.6884037
1,0,0.3116462,Cancelled,Not Cancelled,False,0.6883538
1,0,0.31170678,Cancelled,Not Cancelled,False,0.6882932
1,0,0.3118182,Cancelled,Not Cancelled,False,0.68818176
1,0,0.31210598,Cancelled,Not Cancelled,False,0.687894
1,0,0.31222433,Cancelled,Not Cancelled,False,0.6877757
0,1,0.68761134,Not Cancelled,Cancelled,False,0.68761134
1,0,0.31246695,Cancelled,Not Cancelled,False,0.687533
0,1,0.68719274,Not Cancelled,Cancelled,False,0.68719274
0,1,0.68684494,Not Cancelled,Cancelled,False,0.68684494
0,1,0.6868215,Not Cancelled,Cancelled,False,0.6868215
0,1,0.6866784,Not Cancelled,Cancelled,False,0.6866784
0,1,0.68650967,Not Cancelled,Cancelled,False,0.68650967
1,0,0.3137094,Cancelled,Not Cancelled,False,0.6862906
0,1,0.6858058,Not Cancelled,Cancelled,False,0.6858058
1,0,0.31461796,Cancelled,Not Cancelled,False,0.685382
1,0,0.31468543,Cancelled,Not Cancelled,False,0.68531454
1,0,0.31480592,Cancelled,Not Cancelled,False,0.6851941
0,1,0.68502045,Not Cancelled,Cancelled,False,0.68502045
1,0,0.31498986,Cancelled,Not Cancelled,False,0.68501014
0,1,0.6850055,Not Cancelled,Cancelled,False,0.6850055
0,1,0.6848877,Not Cancelled,Cancelled,False,0.6848877
0,1,0.68488127,Not Cancelled,Cancelled,False,0.68488127
1,0,0.31532437,Cancelled,Not Cancelled,False,0.68467563
0,1,0.6846517,Not Cancelled,Cancelled,False,0.6846517
1,0,0.31542537,Cancelled,Not Cancelled,False,0.6845746
1,0,0.3154489,Cancelled,Not Cancelled,False,0.6845511
1,0,0.31553248,Cancelled,Not Cancelled,False,0.68446755
1,0,0.3156008,Cancelled,Not Cancelled,False,0.6843992
0,1,0.68437093,Not Cancelled,Cancelled,False,0.68437093
1,0,0.31571227,Cancelled,Not Cancelled,False,0.6842877
1,0,0.31578457,Cancelled,Not Cancelled,False,0.6842154
0,1,0.6841971,Not Cancelled,Cancelled,False,0.6841971
0,1,0.6840587,Not Cancelled,Cancelled,False,0.6840587
0,1,0.68403494,Not Cancelled,Cancelled,False,0.68403494
1,0,0.31603244,Cancelled,Not Cancelled,False,0.6839676
1,0,0.31626612,Cancelled,Not Cancelled,False,0.6837339
0,1,0.6831717,Not Cancelled,Cancelled,False,0.6831717
1,0,0.31692663,Cancelled,Not Cancelled,False,0.6830734
1,0,0.3169387,Cancelled,Not Cancelled,False,0.6830613
1,0,0.31739217,Cancelled,Not Cancelled,False,0.6826078
1,0,0.31742,Cancelled,Not Cancelled,False,0.68258
0,1,0.6825575,Not Cancelled,Cancelled,False,0.6825575
1,0,0.31765017,Cancelled,Not Cancelled,False,0.6823498
1,0,0.31765187,Cancelled,Not Cancelled,False,0.68234813
0,1,0.6822857,Not Cancelled,Cancelled,False,0.6822857
0,1,0.6822367,Not Cancelled,Cancelled,False,0.6822367
1,0,0.31805128,Cancelled,Not Cancelled,False,0.6819487
1,0,0.31813374,Cancelled,Not Cancelled,False,0.6818663
0,1,0.68179804,Not Cancelled,Cancelled,False,0.68179804
1,0,0.31830558,Cancelled,Not Cancelled,False,0.6816944
1,0,0.3185223,Cancelled,Not Cancelled,False,0.68147767
0,1,0.68105525,Not Cancelled,Cancelled,False,0.68105525
1,0,0.31907287,Cancelled,Not Cancelled,False,0.68092716
1,0,0.31922546,Cancelled,Not Cancelled,False,0.68077457
1,0,0.31926134,Cancelled,Not Cancelled,False,0.6807387
0,1,0.6807299,Not Cancelled,Cancelled,False,0.6807299
1,0,0.3193206,Cancelled,Not Cancelled,False,0.68067944
1,0,0.31944382,Cancelled,Not Cancelled,False,0.6805562
1,0,0.31970346,Cancelled,Not Cancelled,False,0.68029654
1,0,0.31972575,Cancelled,Not Cancelled,False,0.68027425
1,0,0.31983268,Cancelled,Not Cancelled,False,0.6801673
0,1,0.6801248,Not Cancelled,Cancelled,False,0.6801248
1,0,0.31991476,Cancelled,Not Cancelled,False,0.68008524
0,1,0.6798776,Not Cancelled,Cancelled,False,0.6798776
0,1,0.67980796,Not Cancelled,Cancelled,False,0.67980796
0,1,0.67928845,Not Cancelled,Cancelled,False,0.67928845
0,1,0.6791305,Not Cancelled,Cancelled,False,0.6791305
0,1,0.6789854,Not Cancelled,Cancelled,False,0.6789854
0,1,0.6788988,Not Cancelled,Cancelled,False,0.6788988
0,1,0.67880887,Not Cancelled,Cancelled,False,0.67880887
1,0,0.32120943,Cancelled,Not Cancelled,False,0.67879057
1,0,0.32125074,Cancelled,Not Cancelled,False,0.67874926
0,1,0.67868614,Not Cancelled,Cancelled,False,0.67868614
0,1,0.67813087,Not Cancelled,Cancelled,False,0.67813087
1,0,0.32195923,Cancelled,Not Cancelled,False,0.67804074
1,0,0.32199427,Cancelled,Not Cancelled,False,0.6780057
1,0,0.32205528,Cancelled,Not Cancelled,False,0.6779447
1,0,0.32219505,Cancelled,Not Cancelled,False,0.67780495
0,1,0.6776718,Not Cancelled,Cancelled,False,0.6776718
0,1,0.6776071,Not Cancelled,Cancelled,False,0.6776071
0,1,0.67759466,Not Cancelled,Cancelled,False,0.67759466
0,1,0.6775576,Not Cancelled,Cancelled,False,0.6775576
1,0,0.32267508,Cancelled,Not Cancelled,False,0.6773249
1,0,0.32271177,Cancelled,Not Cancelled,False,0.67728823
0,1,0.67726576,Not Cancelled,Cancelled,False,0.67726576
1,0,0.32281137,Cancelled,Not Cancelled,False,0.67718863
0,1,0.6771292,Not Cancelled,Cancelled,False,0.6771292
0,1,0.67690754,Not Cancelled,Cancelled,False,0.67690754
1,0,0.32314458,Cancelled,Not Cancelled,False,0.67685544
1,0,0.32317343,Cancelled,Not Cancelled,False,0.6768266
1,0,0.32326332,Cancelled,Not Cancelled,False,0.6767367
1,0,0.3232675,Cancelled,Not Cancelled,False,0.67673254
1,0,0.32329544,Cancelled,Not Cancelled,False,0.6767045
0,1,0.67662394,Not Cancelled,Cancelled,False,0.67662394
1,0,0.32353702,Cancelled,Not Cancelled,False,0.676463
0,1,0.6764375,Not Cancelled,Cancelled,False,0.6764375
0,1,0.67628926,Not Cancelled,Cancelled,False,0.67628926
1,0,0.3237182,Cancelled,Not Cancelled,False,0.6762818
0,1,0.676276,Not Cancelled,Cancelled,False,0.676276
1,0,0.3238471,Cancelled,Not Cancelled,False,0.67615294
0,1,0.6760549,Not Cancelled,Cancelled,False,0.6760549
0,1,0.6760343,Not Cancelled,Cancelled,False,0.6760343
0,1,0.6757609,Not Cancelled,Cancelled,False,0.6757609
1,0,0.32427046,Cancelled,Not Cancelled,False,0.6757295
0,1,0.6757213,Not Cancelled,Cancelled,False,0.6757213
1,0,0.32454765,Cancelled,Not Cancelled,False,0.67545235
1,0,0.32456735,Cancelled,Not Cancelled,False,0.6754327
0,1,0.67523384,Not Cancelled,Cancelled,False,0.67523384
1,0,0.32496077,Cancelled,Not Cancelled,False,0.67503923
1,0,0.3250415,Cancelled,Not Cancelled,False,0.67495847
1,0,0.32520944,Cancelled,Not Cancelled,False,0.67479056
1,0,0.32527614,Cancelled,Not Cancelled,False,0.67472386
1,0,0.32530767,Cancelled,Not Cancelled,False,0.67469233
0,1,0.67468345,Not Cancelled,Cancelled,False,0.67468345
1,0,0.32531768,Cancelled,Not Cancelled,False,0.6746823
1,0,0.32533014,Cancelled,Not Cancelled,False,0.67466986
0,1,0.6744196,Not Cancelled,Cancelled,False,0.6744196
0,1,0.67438614,Not Cancelled,Cancelled,False,0.67438614
1,0,0.32561746,Cancelled,Not Cancelled,False,0.67438257
0,1,0.6735992,Not Cancelled,Cancelled,False,0.6735992
0,1,0.67355394,Not Cancelled,Cancelled,False,0.67355394
0,1,0.6734097,Not Cancelled,Cancelled,False,0.6734097
0,1,0.6734051,Not Cancelled,Cancelled,False,0.6734051
1,0,0.32693633,Cancelled,Not Cancelled,False,0.67306364
0,1,0.67298615,Not Cancelled,Cancelled,False,0.67298615
1,0,0.32731837,Cancelled,Not Cancelled,False,0.6726816
1,0,0.32734567,Cancelled,Not Cancelled,False,0.67265433
1,0,0.3275487,Cancelled,Not Cancelled,False,0.67245126
1,0,0.32756045,Cancelled,Not Cancelled,False,0.6724396
0,1,0.672417,Not Cancelled,Cancelled,False,0.672417
1,0,0.3277345,Cancelled,Not Cancelled,False,0.6722655
1,0,0.32782766,Cancelled,Not Cancelled,False,0.6721723
0,1,0.67208695,Not Cancelled,Cancelled,False,0.67208695
0,1,0.67178917,Not Cancelled,Cancelled,False,0.67178917
0,1,0.67142594,Not Cancelled,Cancelled,False,0.67142594
0,1,0.67139983,Not Cancelled,Cancelled,False,0.67139983
1,0,0.32878357,Cancelled,Not Cancelled,False,0.6712164
1,0,0.3288772,Cancelled,Not Cancelled,False,0.6711228
1,0,0.32896256,Cancelled,Not Cancelled,False,0.67103744
0,1,0.6709837,Not Cancelled,Cancelled,False,0.6709837
0,1,0.6708215,Not Cancelled,Cancelled,False,0.6708215
0,1,0.67054796,Not Cancelled,Cancelled,False,0.67054796
1,0,0.32947612,Cancelled,Not Cancelled,False,0.6705239
1,0,0.32970417,Cancelled,Not Cancelled,False,0.67029583
1,0,0.32977086,Cancelled,Not Cancelled,False,0.67022914
0,1,0.67014253,Not Cancelled,Cancelled,False,0.67014253
0,1,0.6700269,Not Cancelled,Cancelled,False,0.6700269
1,0,0.33031148,Cancelled,Not Cancelled,False,0.6696885
1,0,0.3303413,Cancelled,Not Cancelled,False,0.66965866
1,0,0.33034387,Cancelled,Not Cancelled,False,0.66965616
0,1,0.6696173,Not Cancelled,Cancelled,False,0.6696173
1,0,0.33038595,Cancelled,Not Cancelled,False,0.6696141
0,1,0.6695541,Not Cancelled,Cancelled,False,0.6695541
0,1,0.6694659,Not Cancelled,Cancelled,False,0.6694659
1,0,0.3305724,Cancelled,Not Cancelled,False,0.66942763
