hotel,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,total_guests,is_family,room_changed,previous_cancellation_ratio,has_previous_booking,booked_through_agent,estimated_booking_value,adr_per_guest,lead_time_category,has_weekend_stay,is_long_stay,has_special_requests,booking_was_changed,was_on_waiting_list,parking_required,arrival_month_number,arrival_month_sin,arrival_month_cos,arrival_date,arrival_season,adult_only_booking,long_lead_no_deposit
City Hotel,1,29,2015,44,29,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,126.0,0,3,3,2.0,0,0,1.0,1,1,378.0,63.0,Short,0,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-29,Autumn,1,0
City Hotel,1,16,2015,43,18,2,2,2,2.0,1,BB,PRT,Online TA,TA/TO,0,1,0,F,F,0,No Deposit,0,Contract,196.0,0,1,4,5.0,1,0,1.0,1,1,784.0,39.2,Short,1,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-18,Autumn,0,0
City Hotel,1,20,2015,43,21,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,0,Transient,109.0,0,0,2,1.0,0,0,1.0,1,1,218.0,109.0,Short,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-21,Autumn,1,0
City Hotel,1,8,2015,43,21,0,2,1,0.0,0,BB,PRT,Direct,Direct,1,1,0,D,D,0,No Deposit,0,Transient,126.0,0,1,2,1.0,0,0,1.0,1,1,252.0,126.0,Short,0,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-21,Autumn,1,0
City Hotel,1,1,2015,42,13,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,1,1,1.0,0,0,0.0,0,0,0.0,0.0,Last Minute,0,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-13,Autumn,1,0
City Hotel,1,4,2015,42,13,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,0,1,1.0,0,0,0.0,0,0,0.0,0.0,Last Minute,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-13,Autumn,1,0
City Hotel,0,5,2015,42,12,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,138.0,0,0,2,2.0,0,0,0.0,0,1,276.0,69.0,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,5,2015,42,12,1,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,119.0,0,0,2,1.0,0,0,0.0,0,1,238.0,119.0,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,6,2015,42,11,2,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100.8,0,0,3,2.0,0,0,0.0,0,1,302.4,50.4,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,0,2,2015,42,13,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,85.0,0,0,1,2.0,0,1,0.0,0,1,85.0,42.5,Last Minute,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-13,Autumn,1,0
City Hotel,0,11,2015,42,11,2,1,1,0.0,9,BB,GBR,Corporate,Corporate,0,0,0,A,B,1,No Deposit,0,Transient-Party,95.0,0,0,3,10.0,1,1,0.0,0,1,285.0,9.5,Short,1,0,0,1,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,0,0
City Hotel,0,20,2015,42,11,2,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0,3,1.0,0,0,0.0,0,0,195.0,65.0,Short,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,0,0,2015,42,11,2,1,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,A,D,1,No Deposit,0,Transient,114.0,0,0,3,2.0,0,1,0.0,0,0,342.0,57.0,Last Minute,1,0,0,1,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,1,9,2015,43,18,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,0,Transient,100.0,0,0,1,2.0,0,0,1.0,1,0,100.0,50.0,Short,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-18,Autumn,1,0
City Hotel,0,0,2015,42,12,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,126.0,0,0,2,2.0,0,0,0.0,0,1,252.0,63.0,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,1,2015,42,13,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,1,1,1.0,0,0,0.0,0,0,0.0,0.0,Last Minute,0,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-13,Autumn,1,0
City Hotel,0,26,2017,28,12,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,0,1,A,A,1,No Deposit,0,Transient,0.0,0,1,1,1.0,0,0,0.0,1,0,0.0,0.0,Short,0,0,1,1,0,0,7,-0.4999999999999997,-0.8660254037844388,2017-07-12,Summer,1,0
City Hotel,0,6,2015,42,11,2,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.02,0,1,3,1.0,0,0,0.0,0,1,291.06,97.02,Last Minute,1,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,0,6,2015,42,11,2,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.02,0,2,3,1.0,0,0,0.0,0,1,291.06,97.02,Last Minute,1,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,0,28,2015,42,12,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,110.65,0,2,2,2.0,0,0,0.0,0,1,221.3,55.325,Short,1,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,28,2015,42,12,1,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,95.95,0,2,2,1.0,0,0,0.0,0,1,191.9,95.95,Short,1,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,4,2015,42,11,2,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,114.0,0,1,3,2.0,0,0,0.0,0,0,342.0,57.0,Last Minute,1,0,1,1,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,1,6,2015,43,19,1,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,0,Transient,114.0,0,0,4,2.0,0,0,1.0,1,1,456.0,57.0,Last Minute,1,0,0,1,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-19,Autumn,1,0
City Hotel,0,0,2015,42,13,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,114.0,0,0,1,2.0,0,0,0.0,0,0,114.0,57.0,Last Minute,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-13,Autumn,1,0
City Hotel,1,45,2015,47,19,2,8,1,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient,69.24,0,0,10,1.0,0,0,1.0,1,1,692.4,69.24,Medium,1,1,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,2015-11-19,Autumn,1,0
City Hotel,0,0,2015,42,14,0,1,0,0.0,0,BB,PRT,Direct,Corporate,1,0,0,A,B,1,No Deposit,0,Transient,0.0,0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,Last Minute,0,0,0,1,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-14,Autumn,0,0
City Hotel,0,2,2015,42,12,1,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,0,2,1.0,0,0,0.0,0,0,0.0,0.0,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,0,2015,42,13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0,1,1.0,0,0,0.0,0,0,65.0,65.0,Last Minute,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-13,Autumn,1,0
City Hotel,0,0,2015,42,13,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,114.0,0,1,1,2.0,0,0,0.0,0,1,114.0,57.0,Last Minute,0,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-13,Autumn,1,0
City Hotel,1,12,2015,44,25,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient-Party,111.0,0,0,3,2.0,0,0,1.0,1,1,333.0,55.5,Short,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-25,Autumn,1,0
City Hotel,0,32,2015,42,12,1,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,73.87,0,0,3,2.0,0,0,0.0,0,1,221.61,36.935,Medium,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,254,2015,42,13,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,98.25,1,1,2,2.0,0,0,0.0,0,1,196.5,49.125,Very Long,0,0,1,0,0,1,10,-0.8660254037844386,0.5000000000000001,2015-10-13,Autumn,1,1
City Hotel,0,0,2015,42,14,0,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,129.0,0,0,1,1.0,0,0,0.0,0,1,129.0,129.0,Last Minute,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-14,Autumn,1,0
City Hotel,0,31,2015,42,11,2,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Contract,94.5,0,2,4,1.0,0,0,0.0,0,1,378.0,94.5,Medium,1,0,1,1,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,0,31,2015,42,11,2,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Contract,103.5,0,2,4,1.0,0,0,0.0,0,1,414.0,103.5,Medium,1,0,1,1,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,0,1,2015,42,14,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,109.0,0,0,1,2.0,0,0,0.0,0,1,109.0,54.5,Last Minute,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-14,Autumn,1,0
City Hotel,0,19,2015,42,12,1,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,126.0,0,0,3,1.0,0,0,0.0,0,1,378.0,126.0,Short,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,0,2015,42,12,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0,3,1.0,0,0,0.0,0,0,195.0,65.0,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,0,2015,45,3,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,1,No Deposit,0,Transient,65.0,0,0,3,1.0,0,0,0.0,1,0,195.0,65.0,Last Minute,0,0,0,1,0,0,11,-0.5000000000000004,0.8660254037844384,2015-11-03,Autumn,1,0
City Hotel,0,0,2015,46,9,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,0,Transient,65.0,0,0,2,1.0,0,0,0.0,1,0,130.0,65.0,Last Minute,1,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,2015-11-09,Autumn,1,0
City Hotel,0,4,2015,47,17,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,0,Transient,65.0,0,0,3,1.0,0,0,0.0,1,0,195.0,65.0,Last Minute,0,0,0,1,0,0,11,-0.5000000000000004,0.8660254037844384,2015-11-17,Autumn,1,0
City Hotel,0,6,2015,50,8,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,0,Transient,65.0,0,0,2,1.0,0,0,0.0,1,0,130.0,65.0,Last Minute,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,2015-12-08,Winter,1,0
City Hotel,0,2,2015,51,17,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,5,A,A,0,No Deposit,0,Transient,65.0,0,0,2,1.0,0,0,0.0,1,0,130.0,65.0,Last Minute,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,2015-12-17,Winter,1,0
City Hotel,0,1,2016,2,5,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,6,A,A,0,No Deposit,0,Transient,66.0,0,0,2,1.0,0,0,0.0,1,0,132.0,66.0,Last Minute,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,2016-01-05,Winter,1,0
City Hotel,0,0,2016,3,11,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,7,A,A,0,No Deposit,0,Transient,65.0,0,0,3,1.0,0,0,0.0,1,0,195.0,65.0,Last Minute,1,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,2016-01-11,Winter,1,0
City Hotel,0,3,2016,4,18,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,8,A,A,0,No Deposit,0,Transient-Party,66.0,0,0,3,1.0,0,0,0.0,1,0,198.0,66.0,Last Minute,1,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,2016-01-18,Winter,1,0
City Hotel,0,3,2016,6,1,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,9,A,A,0,No Deposit,0,Transient,67.0,0,0,3,1.0,0,0,0.0,1,0,201.0,67.0,Last Minute,1,0,0,0,0,0,2,0.8660254037844386,0.5000000000000001,2016-02-01,Winter,1,0
City Hotel,0,5,2016,7,10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,10,A,A,0,No Deposit,0,Transient,66.0,0,1,1,1.0,0,0,0.0,1,0,66.0,66.0,Last Minute,0,0,1,0,0,0,2,0.8660254037844386,0.5000000000000001,2016-02-10,Winter,1,0
City Hotel,0,1,2016,8,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,11,A,A,0,No Deposit,0,Transient,66.0,0,1,1,1.0,0,0,0.0,1,0,66.0,66.0,Last Minute,0,0,1,0,0,0,2,0.8660254037844386,0.5000000000000001,2016-02-17,Winter,1,0
City Hotel,0,1,2016,9,23,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,12,A,A,0,No Deposit,0,Transient,66.0,0,1,2,1.0,0,0,0.0,1,0,132.0,66.0,Last Minute,0,0,1,0,0,0,2,0.8660254037844386,0.5000000000000001,2016-02-23,Winter,1,0
City Hotel,0,6,2016,10,1,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,13,A,A,0,No Deposit,0,Transient,66.0,0,1,2,1.0,0,0,0.0,1,0,132.0,66.0,Last Minute,0,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-01,Spring,1,0
City Hotel,0,0,2016,11,7,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,14,A,A,0,No Deposit,0,Transient,66.0,0,1,2,1.0,0,0,0.0,1,0,132.0,66.0,Last Minute,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-07,Spring,1,0
City Hotel,0,0,2016,11,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,14,A,A,0,No Deposit,0,Transient-Party,65.0,0,1,1,1.0,0,0,0.0,1,0,65.0,65.0,Last Minute,0,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-09,Spring,1,0
City Hotel,0,0,2016,12,14,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,16,A,A,0,No Deposit,0,Transient-Party,65.0,0,1,3,1.0,0,0,0.0,1,0,195.0,65.0,Last Minute,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-14,Spring,1,0
City Hotel,0,3,2016,13,20,2,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,17,A,A,0,No Deposit,0,Transient-Party,65.0,0,1,2,1.0,0,0,0.0,1,0,130.0,65.0,Last Minute,1,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-20,Spring,1,0
City Hotel,0,2,2016,14,30,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,18,A,A,0,No Deposit,0,Transient,65.0,0,1,3,1.0,0,0,0.0,1,0,195.0,65.0,Last Minute,0,0,1,0,0,0,3,1.0,6.123233995736766e-17,2016-03-30,Spring,1,0
City Hotel,0,1,2016,15,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,19,A,A,0,No Deposit,0,Transient,65.0,0,1,1,1.0,0,0,0.0,1,0,65.0,65.0,Last Minute,0,0,1,0,0,0,4,0.8660254037844387,-0.4999999999999998,2016-04-05,Spring,1,0
City Hotel,0,2,2016,17,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,20,A,A,0,No Deposit,0,Transient,67.0,0,1,1,1.0,0,0,0.0,1,0,67.0,67.0,Last Minute,0,0,1,0,0,0,4,0.8660254037844387,-0.4999999999999998,2016-04-21,Spring,1,0
City Hotel,0,3,2016,26,20,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,21,A,A,0,No Deposit,0,Transient,67.0,0,1,2,1.0,0,0,0.0,1,0,134.0,67.0,Last Minute,1,0,1,0,0,0,6,1.2246467991473532e-16,-1.0,2016-06-20,Summer,1,0
City Hotel,0,2,2016,51,14,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,22,A,A,3,No Deposit,0,Transient,65.0,0,1,2,1.0,0,0,0.0,1,0,130.0,65.0,Last Minute,0,0,1,1,0,0,12,-2.4492935982947064e-16,1.0,2016-12-14,Winter,1,0
City Hotel,0,4,2017,2,9,1,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,23,A,A,2,No Deposit,0,Transient,65.0,0,1,4,1.0,0,0,0.0,1,0,260.0,65.0,Last Minute,1,0,1,1,0,0,1,0.49999999999999994,0.8660254037844387,2017-01-09,Winter,1,0
City Hotel,0,4,2017,18,2,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,24,A,A,1,No Deposit,0,Transient,65.0,0,1,2,1.0,0,0,0.0,1,0,130.0,65.0,Last Minute,0,0,1,1,0,0,5,0.49999999999999994,-0.8660254037844387,2017-05-02,Spring,1,0
City Hotel,0,6,2017,19,10,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,25,A,A,0,No Deposit,0,Transient,65.0,0,1,2,1.0,0,0,0.0,1,0,130.0,65.0,Last Minute,0,0,1,0,0,0,5,0.49999999999999994,-0.8660254037844387,2017-05-10,Spring,1,0
City Hotel,0,1,2017,21,23,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,26,A,A,0,No Deposit,0,Transient,67.0,1,1,3,1.0,0,0,0.0,1,0,201.0,67.0,Last Minute,0,0,1,0,0,1,5,0.49999999999999994,-0.8660254037844387,2017-05-23,Spring,1,0
City Hotel,0,3,2017,22,29,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,27,A,A,1,No Deposit,0,Transient,65.0,0,1,2,1.0,0,0,0.0,1,0,130.0,65.0,Last Minute,1,0,1,1,0,0,5,0.49999999999999994,-0.8660254037844387,2017-05-29,Spring,1,0
City Hotel,0,5,2017,27,4,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,28,A,A,1,No Deposit,0,Transient,65.0,0,1,3,1.0,0,0,0.0,1,0,195.0,65.0,Last Minute,0,0,1,1,0,0,7,-0.4999999999999997,-0.8660254037844388,2017-07-04,Summer,1,0
City Hotel,0,5,2017,31,31,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,29,A,A,0,No Deposit,0,Transient,67.0,1,1,2,1.0,0,0,0.0,1,0,134.0,67.0,Last Minute,1,0,1,0,0,1,7,-0.4999999999999997,-0.8660254037844388,2017-07-31,Summer,1,0
City Hotel,0,1,2015,42,14,0,1,1,0.0,0,SC,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,114.0,0,1,1,1.0,0,0,0.0,0,1,114.0,114.0,Last Minute,0,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-14,Autumn,1,0
City Hotel,1,6,2015,43,18,1,0,1,0.0,0,BB,FRA,Direct,Direct,0,1,0,A,A,0,No Deposit,0,Transient,95.0,0,1,1,1.0,0,0,1.0,1,0,95.0,95.0,Last Minute,1,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-18,Autumn,1,0
City Hotel,0,20,2016,2,5,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,1,1,0,A,A,0,No Deposit,0,Transient,80.0,0,1,2,1.0,0,0,1.0,1,1,160.0,80.0,Short,0,0,1,0,0,0,1,0.49999999999999994,0.8660254037844387,2016-01-05,Winter,1,0
City Hotel,0,29,2015,42,11,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Group,96.3,0,0,4,2.0,0,0,0.0,0,1,385.2,48.15,Short,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,0,21,2015,42,12,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,75.0,0,0,3,2.0,0,0,0.0,0,1,225.0,37.5,Short,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,25,2015,41,9,2,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,101.33,0,2,6,2.0,0,0,0.0,0,1,607.98,50.665,Short,1,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-09,Autumn,1,0
City Hotel,0,28,2015,42,12,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,99.87,0,2,3,2.0,0,0,0.0,0,1,299.61,49.935,Short,1,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,0,2015,42,11,2,2,2,0.0,0,BB,ROU,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,114.0,0,0,4,2.0,0,0,0.0,0,0,456.0,57.0,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,0,1,2015,42,14,0,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,12.0,0,0,1,2.0,0,0,0.0,0,0,12.0,6.0,Last Minute,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-14,Autumn,1,0
City Hotel,0,34,2015,42,12,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,103.5,0,1,3,2.0,0,0,0.0,0,1,310.5,51.75,Medium,1,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,0,2015,42,12,1,2,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,123.33,0,0,3,2.0,0,1,0.0,0,1,369.99,61.665,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,0,2015,42,12,1,2,1,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,106.67,0,0,3,1.0,0,0,0.0,0,1,320.01,106.67,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,30,2015,42,14,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Contract,105.3,0,1,1,2.0,0,0,0.0,0,1,105.3,52.65,Short,0,0,1,1,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-14,Autumn,1,0
City Hotel,0,1,2015,42,14,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,114.0,0,0,1,2.0,0,0,0.0,0,0,114.0,57.0,Last Minute,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-14,Autumn,1,0
City Hotel,1,322,2016,36,1,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,A,0,No Deposit,0,Transient,100.8,0,0,3,1.0,0,0,1.0,1,1,302.4,100.8,Very Long,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,2016-09-01,Autumn,1,1
City Hotel,1,13,2015,43,19,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,126.0,0,3,2,2.0,0,0,1.0,1,1,252.0,63.0,Short,1,0,1,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-19,Autumn,1,0
City Hotel,0,2,2015,42,12,1,2,1,0.0,0,BB,PRT,Complementary,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,0,3,1.0,0,0,0.0,0,0,0.0,0.0,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-12,Autumn,1,0
City Hotel,0,25,2015,42,11,2,2,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72.76,0,0,4,2.0,0,0,0.0,0,1,291.04,36.38,Short,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-11,Autumn,1,0
City Hotel,1,6,2015,43,19,1,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Transient,102.6,0,0,3,2.0,0,0,1.0,1,1,307.79999999999995,51.3,Last Minute,1,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,2015-10-19,Autumn,1,0
